1738F	Mientras esperaba empezó a temblar, temiendo que hubiesen pescado la llave con una red, que con ella hubiesen abierto la puerta del piso, descubriendo el cadáver que allí quedara.	# Charles Dickens
1739A	De aquí su odio instintivo a la historia. Dicen de ella que es un amasijo de horrores y absurdos, que todo lo explica de una manera absurda.	# Fiodor Dostoievski
1740H	encontré en su persona algo qua yo no esperaba de ninguna manera encontrar: bondad de alma, igualdad de carácter y, lo que es todavía más asombroso, casi alegría.	# Fiodor Dostoievski
1741H	Si exagerásemos nuestras alegrías, como hacemos con nuestras penas, nuestros problemas perderían importancia.	# Anatole France
1742A	La risa manifiesta de ordinario en las personas un no sé qué de vulgar y de envilecedor, aunque el que ríe casi nunca sepa nada de la impresión que está produciendo.	# Fiodor Dostoievski
1743F	¡Tómelo! Le hará bien. Es agua de azahar. Sé que está asustado porque tiembla. Con esto se le bajará el miedo.	# Juan Rulfo
1744S	Es triste recordar el pasado cuando va a hacerse de día.	# Charles Dickens
1745A	El que grita estando colérico es tan patán como el que ríe a carcajadas.	# Ignacio Manuel Altamirano
1746A	Empecé con terror a pensar si yo también seré inmortal y si será inmortal en mí mi odio.	# Miguel de Unamuno
1747H	¡Y la alegría es contagiosa!	# Fiodor Dostoievski
1748F	Si hablo, mi voz me asusta.	# Guy de Maupassant
1749L	Entonces, mis manos buscan hundirse en tu pelo, acariciar lentamente la profundidad de tu pelo mientras nos besamos como si tuviéramos la boca llenas de flores o de peces, de movimientos vivos, de fragancia oscura.	# Julio Cortazar
1750L	Estar enamorado significa exagerar desmesuradamente la diferencia entre una mujer y otra.	# Alphonse Karr
1751HS	¿Cómo se puede rehusar semejante felicidad?	# Fiodor Dostoievski
1752FS	La vida es agradable. La muerte es tranquila. Lo malo es la transición.	# Isaac Asimov
1753SL	Y cuando él supo que su muerte estaba próxima, besó con labios frenéticos los labios fríos de la sirenita, y su corazón se hizo pedazos.	# Oscar Wilde
1754FH	Al atardecer, Consuelo regresó con el pelo revuelto contenta y manchada de sangre.	# Isabel Allende
1755S	Es algo difícil crecer sabiendo que la cosa de donde podemos agarrarnos para enraizar está muerta.	# Juan Rulfo
1756S	Todo consiste en morir, Dios mediante, cuando uno quiera y no cuando Él lo disponga.	# Juan Rulfo
1757F	Pensé, no sin ironía, en mis terrores y suposiciones de la semana pasada, pues creí, sí, creí que un ser invisible vivía bajo mi techo.	# Guy de Maupassant
1758L	Me siento incapaz de consagrarme a una sola mujer, porque me gustarán siempre todas las muje­res bonitas.	# Guy de Maupassant
1759LF	Pues habían vivido juntos lo bastante para darse cuenta de que el amor era el amor en cualquier tiempo y en cualquier parte, pero tanto más denso cuanto más cerca de la muerte.	# Gabriel García Márquez
1760H	Es un verdadero placer oírte hablar de la amistad. Tengo la seguridad de que el cura no diría sobre ella tan bellas cosas como tú.	# Oscar Wilde
1761H	Porque es fastidioso vivir con ideas. Sin ideas, siempre se está alegre.	# Fiodor Dostoievski
1762F	¿Has oído alguna vez el quejido de un muerto? -me preguntó a mí.	# Juan Rulfo
1763H	Honrosa es la alegre pobreza.	# Séneca
1764A	Empezamos a sentir el odio que nos mata.	# Camilo José Cela
1765A	Lo mataré. ¡Lo he visto!	# Guy de Maupassant
1766AL	Cuando una mujer se vuelve a casar, es porque odiaba a su primer marido; cuando un hombre se vuelve a casar, es porque amaba a su primera esposa.	# Oscar Wilde
1767H	Se puso muy contenta al recibir las noticias que le dio el señor Lorry.	# Charles Dickens
1768HS	He conocido la felicidad, pero eso no es lo que me ha hecho más feliz.	# Jules Renard
1769A	Dios de los Ejércitos; Dios de los dientes apretados; Dios fuerte y terrible, hostil y sordo, de piedra ardiendo, de sangre helada.	# José Revueltas
1770A	El odio como factor de lucha, el odio intransigente al enemigo, que impulsa más allá de las limitaciones naturales del ser humano y lo convierte en una eficaz, violenta, selectiva y fría máquina de matar.	# Ernesto Che Guevara
1771A	Pues que me irrita sobremanera que docenas de personas, indignas de nuestra señorita, vengan a cada momento a visitarla.	# Charles Dickens
1772LH	Porque no es solamente el alimento ni los vestidos preciosos, ni el orgullo y la ambición los que dan la felicidad, sino el amor infinitamente multiplicado.	# Fiodor Dostoievski
1773H	La belleza es aún más difícil de explicar que la felicidad.	# Simone de Beauvoir
1774L	Yo la llamaba mi prometida, aunque nadie supiera aún de nuestros amores.	# Alejo Carpentier
1775SH	Digamos solamente que todo el mundo estaba de una alegría loca, y que muchas de las que se encontraban alli habían conocido a la muerta, pero no parecían acordarse de ello.	# Alexandre Dumas
1776L	La amistad es la hermana del amor, pero no de la misma cama.	# Antoine de Rivarol
1777F	Espero su llegada con espanto; mi corazón late intensamente y mis piernas se estremecen; todo mi cuerpo tiembla en medio del calor de la cama hasta el momento en que caigo bruscamente en el sueño como si me ahogara en un abismo de agua estancada.	# Guy de Maupassant
1778L	El amor es muy tímido cuando es nuevo.	# Lord Byron
1779H	¡Ah, la felicidad depende de cosas tan pequeñas!	# Oscar Wilde
1780AL	Más se unen los hombres para compartir un mismo odio que un mismo amor.	# Jacinto Benavente
1781L	¿Y no podré amar yo también? —preguntó su alma.	# Oscar Wilde
1782S	Cada suspiro es como un sorbo de vida del que uno se deshace.	# Juan Rulfo
1783SH	Hasta la desgracia se cansa.	# Séneca
1784L	Maurice dijo que buscaba a una mujer que vivía en ese barrio, pero de la que ignoraba el nombre, la situación y el domicilio. —Sólo sé que estoy locamente enamorado — dijo—, que es baja...	# Alexandre Dumas
1785SL	Ella nunca me había querido; por mi parte, yo nunca pensé que lo hiciera.	# Charles Dickens
1786LA	Si todavía le amara, no sería piedad lo que ahora sentiría por él, sino odio.	# Fiodor Dostoievski
1787S	Y no quiero llantos. La muerte hay que mirarla cara a cara. ¡Silencio!	# Federico García Lorca
1788H	Volvió a reír y me dijo que quería ver una película de Fernandel.	# Albert Camus
1789H	La gente buena, si se piensa un poco en ello, ha sido siempre gente alegre.	# Ernest Hemingway
1790L	La gente verdaderamente superficial es la que ama una vez en su vida.	# Oscar Wilde
1791F	¿Juras decirme qué debo hacer para desprenderme de mi alma? -preguntó el joven Pescador. Ella se puso al sol y el viento agitó sus cabellos rojos. -Te lo juro por las pezuñas del macho cabrío -prometió.	# Oscar Wilde
1792S	Todos nosotros somos culpables de un crimen, el gran crimen de no vivir la vida al máximo.	# Henry Miller
1793A	No dejes que se muera el sol sin que hayan muerto tus rencores.	# Mahatma Gandhi
1794A	¡Ten los garfios del odio siempre activos, los ojos del juez siempre despiertos!	# Pedro Bonifacio Palacios Almafuerte
1795H	La dulce música de su voz y la alegría que reflejaba su hermoso rostro o el contacto de su mano, ejercían casi siempre sobre él una influencia beneficiosa.	# Charles Dickens
1796F	No hay nada más despreciable que el respeto basado en el miedo.	# Albert Camus
1797L	Solo porque alguien no te ame como tú quieres, no significa que no te ame con todo su ser.	# Gabriel García Márquez
1798F	Necesitamos ver a nuestro alrededor a hombres que piensen y hablen. Cuando permanecemos solos durante mucho tiempo, poblamos de fantasmas el vacío.	# Guy de Maupassant
1799L	—Siempre me acordaré de eso, amor mío. Lo tendré presente mientras viva.	# Charles Dickens
1800HF	El carcelero escuchó con alegría y terror el chirrido de la lima.	# Alexandre Dumas
1801S	Somos sanados del sufrimiento solamente cuando lo experimentamos a fondo.	# Marcel Proust
1802F	Son moderados todos los que tienen miedo o todos los que piensan traicionar de alguna forma.	# Ernesto Che Guevara
1803SL	Mi novia me dio un pañuelo con orillas de llorar...	# Juan Rulfo
1804F	Bastó algo menos de un día para que estos cabellos, negros como el azabache, se volvieran blancos; debilitáronse mis miembros, y tan frágiles quedaron mis nervios, que tiemblo al menor esfuerzo y me asusto de una sombra.	# Edgar Allan Poe
1805A	¡Vaya usted á los mismísimos diablos!	# Pedro A de Alarcon
1806HF	Lo que, me sobrecogió más fue la noticia de la ruptura entre ella y Bioring, su felicidad en el gran mundo, sus fiestas, sus triunfos, su esplendor.	# Fiodor Dostoievski
1807F	Jamás negociemos con miedo, pero jamás temamos negociar.	# John F Kennedy
1808L	La amo como muy pocos han amado en el mundo.	# Charles Dickens
1809A	Yo desprecio al señor abogado con todos sus mal adquiridos millones, y ni le he contestado, ni le contestaré.	# Pedro A de Alarcon
1810F	Estas consideraciones, digo, llevan el corazón aún palpitante a un grado de espantoso e insoportable horror ante el cual la imaginación más audaz retrocede.	# Edgar Allan Poe
1811FS	Me sentía enfermo, aterido, helado, con escalofríos y mareos, y, de repente, me caía postrado.	# Edgar Allan Poe
1812F	Hay algunas personas de las que no debería decirse que temen a Dios, pero lo hacen.	# Denis Diderot
1813F	¡Lo había visto! Conservo el espanto que aún me hace estremecer.	# Guy de Maupassant
1814H	He aquí cómo podría traducir mis pensamientos de entonces y mi alegría y mucho de lo que sentía.	# Fiodor Dostoievski
1815L	—¿Cómo voy a amar a mi amor si te doy mi corazón?	# Oscar Wilde
1816AL	Creyó tanto en su odio a ella, que imaginó de improviso enamorarse de su hijastra, engañada por el príncipe, y casarse con ella.	# Fiodor Dostoievski
1817A	Odio la pureza, odio la bondad.	# George Orwell
1818H	—Estoy dispuesta a hacer cualquier cosa beneficiosa para vos y si consiguiera haceros más feliz sentiría una grande alegría.	# Charles Dickens
1819HS	No existe la felicidad. A lo largo de la vida hay briznas de dicha que se deshacen como pompas de jabón.	# Miguel Delibes
1820F	Como he entrado sin que me registraran, diciendo que soy de la escolta de Sansón, tengo el cuchillo, por si la guillotina te repugna. Maurice cogió el arma con alegría.	# Alexandre Dumas
1821A	–Prended a ese Lirón –chilló la Reina–. ¡Decapitad a ese Lirón! ¡Arrojad a ese Lirón de la sala! ¡Reprimidle! ¡Pellizcadle! ¡Dejadle sin bigotes!	# Lewis Carroll
1822H	De vez en cuando me miraba riéndose.	# Albert Camus
1823LS	Me estrujaba como si quisiera saciar una sed de siglos, murmuraba mi nombre y de pronto se le llenaban los ojos de lágrimas.	# Isabel Allende
1824A	En efecto, el odio es un licor precioso, un veneno más caro que el de los Borgia, porque está hecho con nuestra sangre, nuestra salud, nuestro sueño y dos tercios de nuestro amor. ¡Debemos ser tacaños con él!	# Charles Baudelaire
1825L	La verdad que no me importa si no entiendo a las mujeres, lo único que vale la pena es que lo quieran a uno.	# Julio Cortazar
1826A	¿Por qué te ibas a excitar por el Gran Hermano y el Plan Trienal y los Dos Minutos de Odio y todo el resto de su porquerías.	# George Orwell
1827LS	La raíz de todas las pasiones es el amor. De él nace la tristeza, el gozo, la alegría y la desesperación.	# Lope de Vega
1828A	Nuestra familia ha odiado siempre a los gatos: ¡bichos asquerosos, despreciables, vulgares! ¡Que no vuelva a oír yo esta palabra!	# Lewis Carroll
1829S	La muerte le leyó la última página de su vida.	# Juan Manuel Torres Moreno
1830A	Debes soportar el mal que te hacen, sin tomarles odio, si eso es posible, acordándote de que también tú eres hombre.	# Fiodor Dostoievski
1831F	Mi imaginación se volvió macabra. Hablaba de «gusanos, de tumbas, de epitafios».	# Edgar Allan Poe
1832F	La base del optimismo es simplemente el miedo.	# Oscar Wilde
1833F	El cadáver se deshizo en canillas; la quijada se desprendió como si fuera de azúcar.	# Juan Rulfo
1834SF	Nunca tuve temor a los muertos; al morir, cada persona se aniquila para siempre.	# Guy de Maupassant
1835F	El miedo es peor que el castigo, porque este último es precisamente importante o mínimo, siempre es preferible a la horrible y difusa tensión de la incertidumbre.	# Stefan Zweig
1836H	Todo el mundo por cierto tenía una cara extremadamente despierta, incluso alegre.	# Fiodor Dostoievski
1837L	‑Un enamorado nunca es temible ‑repuso Fernando sonriendo.	# Alexandre Dumas
1838F	No le temo a las computadoras. Temo que nos hagan falta.	# Isaac Asimov
1839F	Nunca releo mis libros, porque me da miedo.	# Gabriel García Márquez
1840F	Luego me acuesto y espero el sueño como si esperase al verdugo.	# Guy de Maupassant
1841A	¡Que se pudra en presidio!	# Fiodor Dostoievski
1842A	En una era de tecnología avanzada, el mayor peligro para las ideas, la cultura y la mente es más probable que provenga de un enemigo con una cara sonriente que de un adversario que inspire terror y odio.	# Aldous Huxley
1843S	Sepan sufrir: sabiendo sufrir, se sufre menos.	# Anatole France
1844L	Quiero envejecer amándote, pero no quiero morir sin decírtelo.	# Antoine de Rivarol
1845A	De la familiaridad nacen las amistades más tiernas y los odios más fuertes.	# Antoine de Rivarol
1846L	Yo me abraso, y el amor reina en mi corazón deshabitado.	# Ovidio
1847H	Cuanto menos se hable de las llagas de la vida, mejor.	# Oscar Wilde
1848A	¿Empiezas a ver qué clase de mundo estamos creando? Es lo contrario, exactamente lo contrario de esas estúpidas utopías hedonistas que imaginaron los antiguos reformadores.	# George Orwell
1849F	Mientras hacía esto, probablemente se desmayó o quizás murió de puro terror, y al caer, la mortaja se enredó en alguna pieza de hierro que sobresalía hacia dentro.	# Edgar Allan Poe
1850F	Era una página espantosa en la historia de mi existencia, escrita con recuerdos siniestros, horrorosos, ininteligibles.	# Edgar Allan Poe
1851F	Sienten que es un mal día. Quizá por eso tiemblan debajo de sus mojados gabanes de paja; no de frío, sino de temor.	# Juan Rulfo
1852H	Mientras que el corazón tiene deseo, la imaginación conserva ilusiones.	# François-René de Chateaubriand
1853F	Era, en verdad, una noche tempestuosa; pero espantosamente bella, de una rareza singular en su terror y en su belleza.	# Edgar Allan Poe
